Price(Float),Area(In Sq.Feet),Road,Face,Floor,Bedroom,Bathroom,Address,City
39500000,1471.675,20.0,North East,4.5,21,7.0,Jadibuti,Bhaktapur
17500000,1369.0,20.0,East,3.0,7,4.0,Godawari,Lalitpur
37500000,1711.25,20.0,North East,2.5,3,4.0,Sunakothi,Lalitpur
48500000,2053.5,20.0,North East,2.5,4,4.0,Thaiba,Lalitpur
77000000,2121.95,20.0,West,2.5,4,5.0,Hattigaunda,Kathmandu
73000000,3935.875,20.0,North West,3.5,21,4.0,Raja Birendra Marga,Kathmandu
19500000,941.1875,20.0,East,2.5,4,3.0,Imadol,Lalitpur
18000000,1129.425,20.0,South,2.5,4,3.0,Thaiba,Lalitpur
35000000,1711.25,20.0,West,2.5,5,4.0,Naya Basti,Kathmandu
42500000,1326.21,20.0,South east,2.5,4,4.0,Imadol,Lalitpur
41500000,1625.6875,20.0,East,2.5,4,4.0,Imadol,Lalitpur
27500000,1060.975,20.0,South,2.5,7,5.0,Imadol,Lalitpur
36000000,2395.75,20.0,North east,2.5,5,2.0,Imadol,Lalitpur
41000000,1437.45,20.0,South,3.5,6,6.0,Chardobato,Bhaktapur
24000000,1048.140625,20.0,West,3.0,4,3.0,Imadol,Lalitpur
28500000,1026.75,20.0,East,2.5,6,3.0,Imadol,Lalitpur
55000000,2395.75,20.0,South,3.0,5,5.0,Hattiban,Lalitpur
95000000,7187.25,20.0,East,3.0,5,4.0,Dhobighat,Lalitpur
135000000,4791.5,20.0,South East,3.5,5,6.0,Dhapasi,Kathmandu
16000000,1026.75,20.0,East,2.5,6,3.0,Sukedhara,Kathmandu
45000000,1500.0,20.0,East,2.5,5,5.0,Narayanthan,Kathmandu
23500000,1369.0,20.0,South East,2.5,6,4.0,Kadaghari,Kathmandu
52500000,3080.25,20.0,South West,2.5,5,5.0,Kapan,Kathmandu
92500000,2000.0,20.0,East,5.0,12,5.0,Samakhusi,Kathmandu
40000000,2053.5,20.0,City,2.0,5,5.0,Kapan,Kathmandu
37000000,2087.725,20.0,East,3.5,7,4.0,Kapan,Kathmandu
160000000,5476.0,20.0,West,5.0,5,3.0,Samakhusi,Kathmandu
27500000,1369.0,20.0,West,2.5,4,4.0,Dholahiti,Lalitpur
16800000,376.475,20.0,East,4.0,3,3.0,New Baneshwor,Kathmandu
21500000,1026.75,20.0,North east,2.5,4,3.0,Sanagau,Lalitpur
40000000,1711.25,20.0,East,2.5,5,4.0,Bhangal,Kathmandu
85000000,2395.75,20.0,North,4.5,34,34.0,New Buspark,Kathmandu
36000000,1026.75,20.0,East,2.5,6,5.0,Raniban,Kathmandu
65000000,2053.5,20.0,East,3.0,5,4.0,Dhumbarahi,Kathmandu
29000000,1732.64,20.0,West,2.5,7,4.0,San-Bharyang,Kathmandu
75000000,3080.25,20.0,South,2.0,5,2.0,sanepa sanchal,Lalitpur
24500000,1197.875,20.0,North,2.5,5,3.0,Sano Thimi,Bhaktapur
65000000,2224.625,20.0,West,3.0,5,5.0,Baluwatar,Kathmandu
100000000,6845.0,20.0,North West,2.5,4,4.0,Pasikot,Kathmandu
25000000,1369.0,20.0,North,3.5,6,3.0,Sitapaila,Kathmandu
29000000,1369.0,20.0,North East,3.5,8,5.0,Satungal,Kathmandu
27000000,1197.875,20.0,South West,2.5,5,4.0,Nakhipot,Lalitpur
24000000,1197.875,20.0,East,2.5,6,3.0,Kageshwori Manohara,Kathmandu
45000000,1540.125,20.0,East,4.0,8,5.0,Seti opi marga,Kathmandu
120000000,10609.75,20.0,West,2.5,4,5.0,Raniban,Kathmandu
27000000,855.625,20.0,West,4.5,3,1.0,Shankhamul,Kathmandu
29000000,1369.0,20.0,East,2.5,4,4.0,Shital Height,Lalitpur
57500000,2395.75,20.0,South,2.5,4,5.0,Siddhartha colony,Kathmandu
59000000,2459.92,20.0,South east,2.5,4,5.0,Siddhartha Colony,Kathmandu
37000000,1369.0,20.0,South,3.0,5,5.0,Golfutar,Kathmandu
39500000,1625.6875,20.0,North,1.0,4,3.0,Grande Villa,Kathmandu
21500000,2053.5,20.0,West,3.0,9,1.0,Bhaktapur,Bhaktapur
29500000,1095.2,20.0,South East,2.5,6,5.0,Bhaisepati,Lalitpur
63500000,2464.2,20.0,North East,2.5,11,4.0,Bhimsengola,Kathmandu
14200000,1454.5625,20.0,East,1.0,2,1.0,Imadol,Lalitpur
28000000,1900.0,20.0,South,2.5,6,4.0,Raniban,Kathmandu
31500000,1369.0,20.0,North,2.5,5,4.0,Mulpani,Kathmandu
41000000,1129.425,20.0,North,2.5,4,4.0,Bhaisepati,Lalitpur
35000000,1796.8125,20.0,West,3.0,10,4.0,Chabahil,Kathmandu
18000000,2053.5,20.0,South East,2.0,4,4.0,Kirtipur,Kathmandu
70000000,4192.5625,20.0,North West,2.0,3,4.0,Thulo Bharyang,Kathmandu
29000000,2244.0,20.0,South,2.5,4,4.0,Nakhipot,Lalitpur
47000000,3508.0625,20.0,South,2.0,4,4.0,Balkumari,Lalitpur
90000000,5476.0,20.0,West,2.0,6,3.0,Budhanilkantha,Kathmandu
80000000,7187.25,20.0,East,2.0,5,3.0,Budhanilkantha,Kathmandu
70000000,5818.25,20.0,East,2.0,5,3.0,Dhapasi,Kathmandu
22500000,1369.0,20.0,South East,4.0,12,4.0,Dadikot,Bhaktapur
22000000,1112.3125,20.0,South,3.0,10,3.0,Boudha,Kathmandu
29500000,2395.75,20.0,South East,3.0,4,3.0,Sitapaila,Kathmandu
67500000,2738.0,20.0,South,2.5,6,6.0,Taulung,Kathmandu
160000000,4192.5625,20.0,East,5.0,20,5.0,Kalanki,Kathmandu
100000000,6845.0,20.0,North West,3.0,6,6.0,Budhanilkantha,Kathmandu
96000000,6160.5,20.0,South East,3.0,5,7.0,Budhanilkantha,Kathmandu
28500000,1796.8125,20.0,East,3.0,6,6.0,Bhangal,Kathmandu
58000000,2823.5625,20.0,East,3.0,9,4.0,Budhanilkantha,Kathmandu
60000000,2738.0,20.0,East,2.0,11,3.0,Lazimpat,Kathmandu
45000000,1437.45,20.0,South East,2.5,4,5.0,Bhaisepati,Lalitpur
130000000,3508.0625,20.0,West,3.0,6,4.0,Baluwatar,Kathmandu
19500000,1262.046875,20.0,West,2.0,4,4.0,Baghdol,Lalitpur
35000000,1026.75,20.0,South,2.5,3,4.0,Karyabinayak,Lalitpur
45000000,1095.2,20.0,East,4.5,6,5.0,Dallu,Kathmandu
41000000,2395.75,20.0,East,3.0,7,6.0,Basundhara,Kathmandu
105000000,10952.0,20.0,West,3.0,5,6.0,Budhanilkantha,Kathmandu
80000000,3379.71875,20.0,East,2.5,5,6.0,Chandol,Kathmandu
33000000,1347.609375,20.0,East,3.0,3,4.0,Budhanilkantha,Kathmandu
65000000,2053.5,20.0,South East,2.5,5,4.0,Dhumbarahi,Kathmandu
17500000,3764.75,20.0,East,3.0,6,2.0,Mulpani,Kathmandu
220000000,3529.453125,20.0,East,4.0,16,4.0,Kamaladi,Kathmandu
44000000,1129.425,20.0,North,2.5,4,4.0,Bhaisepati,Lalitpur
29000000,1796.8125,20.0,North,2.0,3,3.0,Balkot,Bhaktapur
70000000,3251.375,20.0,East,3.0,4,3.0,Shantinagar,Kathmandu
55000000,1711.25,20.0,South West,2.5,4,5.0,Bhaisepati,Lalitpur
45000000,2738.0,20.0,South West,3.0,6,6.0,Dhapasi,Kathmandu
130000000,8898.5,20.0,North,2.0,6,7.0,Budhanilkantha,Kathmandu
120000000,4149.78125,20.0,South East,2.0,4,5.0,Mid Baneshwor,Kathmandu
40000000,1026.75,20.0,South,2.5,4,4.0,Jhamsikhel,Lalitpur
40000000,1026.75,20.0,East,3.0,3,4.0,Naya Bazar,Kathmandu
70000000,5476.0,20.0,North,2.0,3,4.0,Dhapasi,Kathmandu
30000000,1369.0,20.0,West,3.0,5,4.0,Pasikot,Kathmandu
12000000,700.0,20.0,East,1.0,2,1.0,Jhamsikhel,Lalitpur
32000000,1369.0,20.0,South,2.5,4,4.0,Budhanilkantha,Kathmandu
150000000,5818.25,20.0,South,4.5,10,10.0,Sanepa,Lalitpur
29000000,1155.09375,20.0,West,3.0,8,4.0,Dallu,Kathmandu
165000000,5818.25,20.0,East,2.5,5,6.0,Minbhawan,Kathmandu
35000000,1026.75,20.0,South,3.0,5,4.0,Jhamsikhel,Lalitpur
70000000,3422.5,20.0,East,2.0,3,3.0,Satdobato,Lalitpur
45000000,2738.0,20.0,South East,3.0,5,7.0,Budhanilkantha,Kathmandu
135000000,7187.25,20.0,East,2.0,6,6.0,Budhanilkantha,Kathmandu
20000000,1026.75,20.0,South,3.0,3,2.0,Thaiba,Lalitpur
32500000,2395.75,20.0,South,2.0,4,4.0,Bhaktapur,Bhaktapur
19500000,1197.875,20.0,North East,2.5,4,3.0,Imadol,Lalitpur
50000000,1711.25,20.0,South,3.0,3,3.0,Hattisar,Kathmandu
28000000,1283.4375,20.0,West,2.5,8,4.0,Guheshwori Planning,Kathmandu
31500000,1095.2,20.0,North East,2.5,5,5.0,Golfutar,Kathmandu
19500000,1026.75,20.0,North East,3.0,5,3.0,Imadol,Lalitpur
65000000,2738.0,20.0,East,2.0,5,4.0,Budhanilkantha,Kathmandu
50000000,3165.8125,20.0,East,2.0,5,4.0,Budhanilkantha,Kathmandu
55000000,2395.75,20.0,North,3.0,7,7.0,Samakhusi,Kathmandu
60000000,5818.25,20.0,East,2.0,5,5.0,Budhanilkantha,Kathmandu
35000000,2395.75,20.0,East,2.0,4,4.0,Golfutar,Kathmandu
43000000,2139.0625,20.0,South East,3.0,4,4.0,Golfutar,Kathmandu
57500000,3058.859375,20.0,West,3.0,6,5.0,Nakhipot,Lalitpur
55000000,3080.25,20.0,South East,2.0,4,4.0,Golfutar,Kathmandu
60000000,3148.7,20.0,South East,3.5,7,4.0,Koteshwor,Kathmandu
45000000,1711.25,20.0,North,2.5,4,5.0,Sanobharyang,Kathmandu
70000000,2738.0,20.0,West,2.5,6,5.0,Budhanilkantha,Kathmandu
140000000,5476.0,20.0,East,4.0,12,4.0,Samakhusi,Kathmandu
39500000,1967.9375,20.0,North,3.0,5,6.0,Banasthali,Kathmandu
15500000,1369.0,20.0,West,2.5,3,2.0,Lamatar,Lalitpur
85000000,4449.25,20.0,East,3.0,5,6.0,Samakhusi,Kathmandu
45000000,2738.0,20.0,South West,3.0,6,6.0,Basundhara,Kathmandu
69000000,4107.0,20.0,South East,3.0,7,7.0,Dhapasi,Kathmandu
42000000,2053.5,20.0,South East,4.0,8,7.0,Sukedhara,Kathmandu
24000000,752.95,20.0,East,3.0,4,4.0,Pepsicola,Kathmandu
12000000,1060.975,20.0,North East,1.0,2,1.0,Danchhi,Kathmandu
70000000,4517.7,20.0,East,2.5,5,5.0,Banasthali,Kathmandu
35000000,2053.5,20.0,West,2.5,6,4.0,Ochu Height,Lalitpur
160000000,7187.25,20.0,East,4.0,10,10.0,Budhanilkantha,Kathmandu
21000000,1369.0,20.0,South West,2.5,4,5.0,Imadol,Lalitpur
47000000,2121.95,20.0,West,2.5,5,3.0,Sitapaila,Kathmandu
32500000,1369.0,20.0,South East,3.0,8,6.0,Mandikatar,Kathmandu
29900000,1711.25,20.0,South West,3.0,7,6.0,Budhanilkantha,Kathmandu
27500000,1095.2,20.0,West,2.5,5,4.0,Imadol,Lalitpur
35000000,1711.25,20.0,East,3.0,5,5.0,Naya Bazar,Kathmandu
160000000,7187.25,20.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
12500000,1026.75,20.0,West,1.0,2,1.0,Imadol,Lalitpur
67500000,3000.0,20.0,South,2.5,5,4.0,Pepsicola,Kathmandu
40000000,1437.45,20.0,South East,2.5,6,4.0,Bhaisepati,Lalitpur
45000000,2053.5,20.0,East,3.0,6,6.0,Sukedhara,Kathmandu
33000000,2053.5,20.0,East,2.5,6,4.0,Narephate,Kathmandu
21000000,1369.0,20.0,South West,1.0,4,5.0,Imadol,Lalitpur
25000000,1112.3125,20.0,East,4.0,6,4.0,Chabahil,Kathmandu
57500000,2738.0,20.0,South West,3.0,4,5.0,Budhanilkantha,Kathmandu
75000000,2121.95,20.0,South East,2.5,6,5.0,Bhaisepati,Lalitpur
33500000,1026.75,20.0,North,5.0,16,7.0,Machhapokhari,Kathmandu
21000000,752.95,20.0,South East,2.0,3,3.0,Thecho,Lalitpur
24000000,1095.2,20.0,East,2.5,6,3.0,Pepsicola,Kathmandu
33000000,1369.0,20.0,North,3.0,4,4.0,Mhaipi,Kathmandu
42000000,2738.0,20.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
15500000,1369.0,20.0,South West,1.5,2,1.0,Kadaghari,Kathmandu
28500000,1095.2,20.0,North East,2.5,7,4.0,Imadol,Lalitpur
23500000,1095.2,20.0,South,2.5,5,3.0,Harisiddhi,Lalitpur
21500000,1369.0,20.0,West,2.5,6,4.0,Tikathali,Lalitpur
19500000,1112.3125,20.0,East,2.5,5,3.0,Imadol,Lalitpur
67500000,1369.0,20.0,North,3.5,4,6.0,Lazimpat,Kathmandu
155000000,4962.625,20.0,North,5.5,9,6.0,Thulo Bharyang,Kathmandu
55000000,6502.75,20.0,South,3.0,5,6.0,Budhanilkantha,Kathmandu
21500000,1112.3125,20.0,East,2.5,5,3.0,Imadol,Lalitpur
65000000,2738.0,20.0,West,3.0,6,6.0,Dhapasi,Kathmandu
21500000,1454.5625,20.0,North East,3.0,6,5.0,Bhangal,Kathmandu
27000000,1026.75,20.0,North East,2.5,5,4.0,Dhapakhel,Lalitpur
35000000,1369.0,20.0,West,3.5,5,6.0,Manabahadur Marga,Kathmandu
66000000,4791.5,20.0,South East,3.0,5,5.0,Dhapasi,Kathmandu
33500000,1711.25,20.0,North East,3.0,4,4.0,Dhapasi,Kathmandu
23000000,1796.8125,20.0,East,3.0,3,2.0,Balkhu,Kathmandu
27500000,1475.953125,20.0,East,2.0,5,3.0,Bhaisepati,Lalitpur
400000000,24984.25,20.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
27500000,1095.2,20.0,South,2.5,4,5.0,Bhaisepati,Lalitpur
51000000,1471.675,20.0,West,2.5,4,3.0,Vinayak Colony,Lalitpur
145000000,5133.75,20.0,North East,2.5,4,5.0,Mandikhatar,Kathmandu
49800000,2738.0,20.0,East,3.0,5,6.0,Mulpani,Kathmandu
85000000,1403.225,20.0,South,3.5,7,4.0,Syuchatar,Kathmandu
56000000,3422.5,20.0,East,3.0,6,6.0,Golfutar,Kathmandu
45000000,1711.25,20.0,South East,3.5,7,7.0,Pingalasthan,Kathmandu
19200000,1048.140625,20.0,East,3.0,4,5.0,Imadol,Lalitpur
32000000,2139.0625,20.0,North,3.0,4,6.0,Budhanilkantha,Kathmandu
51000000,1471.675,20.0,West,2.5,4,2.0,Vinayak Colony,Lalitpur
40000000,2823.5625,20.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
52500000,2738.0,20.0,South East,3.0,5,5.0,Budhanilkantha,Kathmandu
13000000,1471.675,20.0,North West,2.5,3,2.0,Jharuwarasi,Lalitpur
32500000,1369.0,20.0,South East,4.0,8,7.0,Mandikatar,Kathmandu
100000000,4406.46875,20.0,North,3.5,10,8.0,Baluwatar,Kathmandu
110000000,6673.875,20.0,East,2.0,6,3.0,Golfutar,Kathmandu
67500000,3080.25,20.0,South East,3.0,5,5.0,Maharajgunj,Kathmandu
22000000,1197.875,20.0,East,2.5,5,3.0,Imadol,Lalitpur
19000000,1026.75,20.0,South,2.5,3,2.0,Thaiba,Lalitpur
17000000,1197.875,20.0,South,2.5,5,3.0,Lubhu,Lalitpur
19000000,1026.75,20.0,West,3.5,7,4.0,Sipadol,Bhaktapur
7000000,2806.45,20.0,North,2.5,6,3.0,Baneshwor,Kathmandu
30000000,1471.675,20.0,South,2.5,5,4.0,Pasikot,Kathmandu
75000000,3422.5,20.0,North East,2.5,6,6.0,Bhimsengola,Kathmandu
62500000,4107.0,20.0,North,3.0,8,4.0,Basundhara,Kathmandu
29000000,1369.0,20.0,East,3.0,6,5.0,Baniyatar,Kathmandu
56000000,1283.4375,20.0,East,6.0,20,6.0,Dillibazar,Kathmandu
150000000,6160.5,20.0,South East,2.5,6,5.0,Siddhartha Colony,Kathmandu
24000000,1026.75,20.0,North,4.0,15,5.0,Dallu,Kathmandu
36500000,2139.0625,20.0,East,2.0,5,4.0,Budhanilkantha,Kathmandu
100000000,3508.0625,20.0,West,3.0,5,2.0,Kalikasthan,Kathmandu
31000000,1882.375,20.0,North,2.5,5,6.0,Budhanilkantha,Kathmandu
24000000,1369.0,20.0,East,1.0,1,1.0,Budhanilkantha,Kathmandu
55000000,3080.25,20.0,South East,3.0,4,4.0,Budhanilkantha,Kathmandu
32000000,1437.45,20.0,West,3.0,8,6.0,Chabahil,Kathmandu
31000000,1471.675,20.0,South East,2.5,4,4.0,Kusunti,Lalitpur
35000000,1754.03125,20.0,West,2.5,5,4.0,Boudha,Kathmandu
36000000,2395.75,20.0,North East,2.5,5,2.0,Imadol,Lalitpur
51000000,1711.25,20.0,West,2.5,5,4.0,Bhaisepati,Lalitpur
210000000,6160.5,20.0,East,2.5,6,5.0,Bhaisepati,Lalitpur
25000000,1369.0,20.0,South East,3.5,12,4.0,Dadhikot,Bhaktapur
25000000,2053.5,20.0,South East,2.5,4,4.0,Bhatkepati,Kathmandu
52000000,2464.2,20.0,West,2.5,6,3.0,Bansbari,Kathmandu
28500000,1369.0,20.0,South,3.5,11,5.0,Baneshwor,Kathmandu
61500000,752.95,20.0,South East,4.5,21,21.0,Tilganga,Kathmandu
27000000,1095.2,20.0,South,2.5,4,4.0,Sitapaila,Kathmandu
21000000,1026.75,20.0,East,2.5,6,3.0,Bhangal,Kathmandu
69500000,2121.95,20.0,South east,2.5,6,3.0,Bhaisepati,Lalitpur
37000000,1369.0,20.0,South,3.0,5,6.0,Golfutar,Kathmandu
35000000,1411.78,20.0,South east,3.0,5,4.0,Bhaisepati,Lalitpur
29500000,1369.0,20.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
36500000,1437.45,20.0,North East,2.5,4,3.0,Sitapaila,Kathmandu
30000000,1095.2,20.0,East,2.5,4,3.0,Sanepa,Lalitpur
140000000,8214.0,20.0,North,3.0,8,3.0,Basundhara,Kathmandu
45000000,2738.0,20.0,East,2.0,6,4.0,Bansbari,Kathmandu
35000000,1540.125,20.0,East,3.0,8,5.0,Baniyatar,Kathmandu
63500000,2464.2,20.0,North east,2.5,8,4.0,Baneshwor,Kathmandu
32000000,1437.45,20.0,West,2.5,5,4.0,Nakhipot,Lalitpur
77500000,2772.225,20.0,East,3.0,5,5.0,Italitar,Kathmandu
92000000,3422.5,20.0,South East,2.5,6,5.0,Phulbari Colony,Kathmandu
17500000,1394.0,20.0,South East,12.0,3,2.0,Balkumari,Lalitpur
21000000,1369.0,20.0,East,2.0,4,3.0,Mulpani,Kathmandu
45000000,2395.75,20.0,East,2.5,5,5.0,Budhanilkantha,Kathmandu
32500000,1471.675,20.0,East,3.5,9,4.0,Machhapokhari,Kathmandu
135000000,7187.25,20.0,East,2.5,6,5.0,Budhanilkantha,Kathmandu
77500000,3080.25,20.0,South West,2.5,5,4.0,Thado Dhunga,Lalitpur
42500000,2053.5,20.0,South East,2.5,3,3.0,Sunakothi,Lalitpur
269999999,5476.0,20.0,South,2.5,6,4.0,Golfutar,Kathmandu
54000000,1813.925,20.0,South East,2.5,7,4.0,Bagdol,Lalitpur
36500000,1369.0,20.0,East,2.5,5,3.0,Golfutar,Kathmandu
17000000,1069.53125,20.0,North,3.0,4,3.0,Thaiba,Lalitpur
20500000,1026.75,20.0,South East,3.0,4,3.0,Katunje,Bhaktapur
47500000,3080.25,20.0,North East,5.5,11,10.0,Ganga Hall Marg,Kathmandu
29000000,1369.0,20.0,East,2.5,4,5.0,Nakkhu,Lalitpur
32500000,1369.0,20.0,West,3.0,4,5.0,Bhaisepati,Lalitpur
10500000,1026.75,20.0,North east,1.0,1,1.0,Gahate,Lalitpur
36000000,1347.609375,20.0,North,3.0,7,4.0,Thapagaun,Kathmandu
15500000,2053.5,20.0,East,1.5,4,2.0,Duwakot,Bhaktapur
24500000,1219.265625,20.0,South,2.5,4,5.0,Bhaisepati,Lalitpur
25000000,1197.875,20.0,West,2.5,5,3.0,Imadol,Lalitpur
29900000,1796.8125,20.0,East,2.5,6,3.0,Dholahiti Height,Lalitpur
47500000,1711.25,20.0,West,3.5,7,6.0,Maijubahal,Kathmandu
47500000,2053.5,20.0,East,2.5,5,5.0,Budhanilkantha,Kathmandu
44000000,2738.0,20.0,East,1.0,3,1.0,Ranibari,Kathmandu
36000000,2464.2,20.0,East,2.5,5,5.0,Chyasindol,Kathmandu
26700000,1711.25,20.0,West,2.5,6,1.0,Chandragiri,Kathmandu
42000000,1540.125,20.0,South West,3.5,6,4.0,Kapan,Kathmandu
50000000,1779.7,20.0,South West,2.5,4,3.0,Thaiba,Lalitpur
72000000,2738.0,20.0,West,2.5,7,5.0,Balkhu,Kathmandu
32000000,1369.0,20.0,North,2.5,4,4.0,Goldhunga,Kathmandu
34000000,1197.875,20.0,East,2.5,6,3.0,Chamati,Kathmandu
26500000,1197.875,20.0,South East,2.5,4,4.0,Nakkhu,Lalitpur
21500000,1369.0,20.0,East,2.0,5,2.0,Sano Gaun,Lalitpur
102000000,3080.25,20.0,West,2.5,5,4.0,Bhimsengola,Kathmandu
19800000,1026.75,20.0,South,2.5,4,3.0,Dhapakhel,Lalitpur
35000000,1403.225,20.0,East,2.5,5,4.0,Sunakothi,Lalitpur
21500000,877.015625,20.0,South East,3.0,4,2.0,Chamati,Kathmandu
50000000,1796.8125,20.0,West,3.0,4,4.0,Budhanilkantha,Kathmandu
140000000,7529.5,20.0,East,3.0,5,7.0,Bode,Bhaktapur
58000000,2481.3125,20.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
22500000,1095.2,20.0,North West,3.0,7,3.0,Srijananagar,Bhaktapur
60000000,5497.39,20.0,East,1.0,5,2.5,Hepali Height,Kathmandu
28000000,1711.25,20.0,East,1.0,4,2.5,Sanepa,Lalitpur
41000000,1369.0,20.0,South East,3.0,5,4.0,Dhapasi,Kathmandu
90000000,2738.0,20.0,South,2.0,4,5.0,Hattiban,Lalitpur
45000000,1437.45,20.0,South West,3.0,3,3.0,Hepali Height,Kathmandu
24900000,787.175,20.0,North,2.5,3,3.0,Balkhu,Lalitpur
24000000,1369.0,20.0,South East,2.5,5,2.0,Pasikot,Kathmandu
59000000,2139.06,20.0,South East,6.5,16,18.0,Balaju,Kathmandu
32500000,1095.2,20.0,West,2.5,3,3.0,Hattiban,Lalitpur
46500000,2139.0625,20.0,North,4.0,7,4.0,Koteshwor,Kathmandu
135000000,7187.25,20.0,East,2.5,6,6.0,Siddhartha Colony,Kathmandu
50000000,1369.0,20.0,West,3.5,15,6.0,Putalisadak,Kathmandu
68000000,2566.87,20.0,North East,3.5,7,3.0,Shankhamul,Kathmandu
40000000,1711.25,20.0,West,2.5,5,4.0,Bhaisepati,Lalitpur
57000000,2566.87,20.0,East,2.0,5,4.0,Kritipur,Kathmandu
67400000,3490.95,20.0,North West,2.0,4,3.0,Sitapaila,Kathmandu
11000000,1336.0,20.0,North West,6.0,3,2.0,Pepsicola,Kathmandu
59000000,2652.4375,20.0,South East,3.0,4,6.0,Budhanilkantha,Kathmandu
110000000,6074.9375,20.0,South East,2.5,4,6.0,Budhanilkantha,Kathmandu
12500000,683.0,20.0,East,1.0,2,1.0,Jhamsikhel,Lalitpur
17500000,1582.0,20.0,South,3.0,3,3.0,Lazimpat,Kathmandu
19000000,1326.21875,20.0,East,3.0,4,3.0,Ramkot,Kathmandu
80000000,941.18,20.0,South west,5.0,1,4.0,Ason,Kathmandu
38000000,3080.25,20.0,South West,1.0,2,2.0,Hattiban,Lalitpur
33000000,1095.2,20.5,South West,2.5,6,4.0,Imadol,Lalitpur
28400000,1711.25,22.0,East,3.0,5,5.0,Jarankhu,Kathmandu
24500000,1369.0,22.0,North East,3.0,6,5.0,Hattigauda,Kathmandu
27000000,1155.09375,22.0,West,3.0,5,3.0,Ekantakuna,Lalitpur
27500000,1026.75,22.0,South,3.5,6,7.0,Manamaiju,Kathmandu
35000000,491.98,22.0,East,5.0,4,5.0,Pulchowk,Lalitpur
35000000,2464.2,22.0,South,2.5,5,5.0,Sitapaila,Kathmandu
40000000,1711.25,22.0,South,4.0,12,4.0,Lokanthali,Bhaktapur
65000000,2738.0,22.0,South East,3.0,5,6.0,Dhapasi,Kathmandu
13500000,1026.75,22.0,West,3.0,7,2.0,Thankot,Kathmandu
57500000,2395.75,22.0,East,2.0,4,5.0,Budhanilkantha,Kathmandu
42900000,4107.0,22.0,East,2.5,8,5.0,Thankot,Kathmandu
60000000,3593.62,22.0,North East,4.0,5,2.5,Nainatole,Kathmandu
69000000,4107.0,22.0,South,3.0,5,5.0,Dhapasi,Kathmandu
210000000,6160.5,22.0,East,3.0,6,4.0,Bhaisepati,Lalitpur
6200000,4209.675,22.0,East,2.5,6,3.0,Swoyambhu,Kathmandu
28500000,1369.0,22.0,South,3.0,5,5.0,Nakhipot,Lalitpur
55000000,4107.0,22.0,North,2.0,5,5.0,Pasikot,Kathmandu
63000000,3080.25,22.0,North West,3.0,5,5.0,Budhanilkantha,Kathmandu
29000000,2224.62,22.0,North,3.0,5,2.5,Hattiban,Lalitpur
51000000,2481.31,22.0,South,3.5,5,6.0,Upper Pasikot,Kathmandu
35000000,2053.5,22.0,North East,2.5,6,4.0,Khumaltar,Lalitpur
26000000,1283.4375,22.0,South East,3.0,6,3.0,Nayapati,Kathmandu
28500000,1369.0,22.0,South,3.0,8,5.0,Nakhipot,Lalitpur
45000000,1711.25,22.0,South East,3.5,21,5.0,Samakhushi chowk,Kathmandu
125000000,5236.425,22.0,North,4.0,6,4.0,Imadol,Lalitpur
16500000,1026.75,22.0,North,2.5,5,3.0,Bohoratar,Kathmandu
140000000,3935.87,22.0,North East,3.5,10,5.0,Thulo Bharyang,Kathmandu
100000000,3422.5,22.0,East,2.5,5,5.0,Basundhara,Kathmandu
24000000,1711.25,22.967,South West,1.0,2,2.0,Kirtipur,Kathmandu
13000000,1026.75,23.0,West,3.0,6,2.0,Thankot,Kathmandu
32500000,1129.425,23.0,West,2.5,6,4.0,Imadol,Lalitpur
68000000,2121.95,23.0,North East,3.5,7,3.0,Shankhamul,Kathmandu
50000000,2762.29975,24.0,North West,3.0,7,3.0,Tinthana,Kathmandu
65000000,5202.2,24.0,West,3.0,6,6.0,Bhangal,Kathmandu
24000000,800.0,24.0,North,4.0,4,4.0,Radhe Radhe,Bhaktapur
57500000,2673.828125,24.0,West,3.0,5,5.0,Hattiban,Lalitpur
42500000,1454.5625,24.0,North East,4.5,8,4.0,Basundhara,Kathmandu
36000000,1369.0,24.0,South East,4.5,12,5.0,Kapan,Kathmandu
7500000,800.0,24.0,West,1.0,2,2.0,Bhaisepati,Lalitpur
24500000,941.1875,24.0,South,2.0,6,2.0,Kapan,Kathmandu
24000000,752.95,24.0,North,4.0,4,4.0,Radhe Radhe,Bhaktapur
19000000,1112.3125,24.0,South West,2.0,3,2.0,Sukedhara,Kathmandu
36000000,1369.0,24.0,South East,4.5,10,5.0,Kapan,Kathmandu
58000000,1711.25,24.0,South,3.5,5,5.0,Kharibot,Lalitpur
28000000,1048.14,25.0,South,4.0,8,3.0,Near Rave Futsal Center,Kathmandu
55000000,2156.175,25.0,East,3.5,7,5.0,Khusibu,Kathmandu
28000000,1112.3125,25.0,South,4.0,10,3.0,Sukedhara,Kathmandu
21000000,1283.4375,25.0,East,4.0,9,5.0,Chandragiri,Kathmandu
28000000,1060.975,25.0,South,4.0,10,3.0,Sukedhara,Kathmandu
42500000,2053.5,25.0,East,2.5,5,4.0,Sukedhara,Kathmandu
